create_date,sido_cd,max_ta,max_wbtemp,max_tafeel,max_ta_cluster,max_wbtemp_cluster,max_tafeel_cluster
2021-08-18,11,30.3,22.8,29.92,2,3,2
2021-08-18,39,28.6,26.1,30.8,2,1,2
2021-08-18,23,29.2,22.6,29.29,2,3,2
2021-08-19,31,30.8,23.5,30.61,2,3,2
2021-08-19,37,27.8,23.1,28.41,2,3,2
2021-08-19,32,30.1,21.4,28.84,2,3,2
2021-08-20,31,30.4,24.1,30.48,2,3,2
2021-08-20,37,30.1,24.1,30.42,2,3,2
2021-08-20,25,30.8,23.9,30.79,2,3,2
2021-08-20,24,28.9,24.1,29.83,2,3,2
2021-08-20,38,31.0,25.5,31.71,2,1,2
2021-08-20,23,28.1,23.4,29.12,2,3,2
2021-08-22,35,29.3,24.1,29.99,2,3,2
2021-08-23,37,26.6,24.3,28.49,2,3,2
2021-08-24,39,30.8,27.3,32.57,2,1,1
2021-08-26,31,28.6,25.6,30.58,2,1,2
2021-08-26,22,34.1,23.8,30.76,1,3,2
2021-08-26,37,33.5,24.6,32.34,1,3,1
2021-08-26,36,31.4,25.9,32.02,2,1,1
2021-08-26,21,30.4,25.7,31.39,2,1,2
2021-08-26,26,31.8,25.1,31.68,2,1,2
2021-08-26,38,32.7,26.8,33.09,1,1,1
2021-08-27,36,30.4,27.3,32.29,2,1,1
2021-08-27,39,32.7,28.2,32.48,1,1,1
2021-08-27,21,28.8,25.7,30.67,2,1,2
2021-08-27,26,31.2,26.1,32.17,2,1,1
2021-08-28,37,32.0,22.8,30.56,2,3,2
2021-08-28,39,32.7,26.2,32.87,1,1,1
2021-08-28,38,32.7,25.5,32.29,1,1,1
2021-08-29,39,32.8,26.8,32.97,1,1,1
2021-08-29,32,30.4,22.7,29.12,2,3,2
2021-08-30,37,30.1,23.4,30.19,2,3,2
2021-08-30,36,30.9,26.7,32.03,2,1,1
2021-08-30,38,31.5,26.1,32.12,2,1,1
2021-08-31,36,31.0,26.1,31.95,2,1,1
2021-08-31,39,29.6,27.2,31.88,2,1,1
2021-08-31,38,32.1,26.7,32.99,2,1,1
2021-09-02,37,24.7,21.4,26.29,2,3,2
2021-09-02,38,25.0,22.2,26.89,2,3,2
2021-09-03,35,28.1,23.2,28.78,2,3,2
2021-09-03,23,27.9,21.6,27.54,2,3,2
2021-09-08,32,28.4,21.4,28.24,2,3,2
2021-09-08,38,29.7,23.6,29.83,2,3,2
2021-09-09,38,29.3,23.2,29.48,2,3,2
2021-09-11,36,29.6,24.4,30.47,2,3,2
2021-09-11,34,29.6,23.2,29.55,2,3,2
2021-09-11,39,28.4,25.4,30.21,2,1,2
2021-09-11,32,29.6,22.1,29.03,2,3,2
2021-09-12,35,30.6,23.7,30.41,2,3,2
2021-09-12,37,29.4,23.9,29.87,2,3,2
2021-09-12,36,30.6,24.4,30.55,2,3,2
2021-09-15,36,29.8,21.7,28.65,2,3,2
2021-09-19,35,29.2,22.4,28.63,2,3,2
2021-09-20,36,28.6,23.1,28.52,2,3,2
2021-09-23,11,25.6,18.8,25.4,2,3,2
2021-09-24,38,26.9,21.2,27.23,2,3,2
2021-09-26,35,26.9,20.6,26.77,2,3,2
2021-09-29,39,29.3,27.1,31.0,2,1,2
2021-09-30,35,28.9,21.4,28.17,2,3,2
2022-05-20,37,29.1,17.7,25.73,2,3,2
2022-05-20,34,26.3,17.5,25.0,2,3,2
2022-05-20,32,29.6,16.9,26.36,2,3,2
2022-05-21,33,27.0,18.7,26.05,2,3,2
2022-05-21,21,24.2,17.9,24.2,2,3,2
2022-05-22,31,27.3,19.8,26.8,2,3,2
2022-05-22,22,32.1,19.7,29.2,2,3,2
2022-05-22,11,25.7,19.1,25.59,2,3,2
2022-05-23,31,29.6,20.9,28.56,2,3,2
2022-05-23,36,30.8,20.4,28.73,2,3,2
2022-05-24,22,33.0,20.7,29.89,1,3,2
2022-05-24,36,31.1,19.9,28.78,2,3,2
2022-05-24,21,27.1,20.4,26.87,2,3,2
2022-05-24,26,30.1,19.5,28.07,2,3,2
2022-05-24,38,32.7,21.4,30.11,2,3,2
2022-05-25,37,33.1,21.1,29.85,1,3,2
2022-05-25,32,30.5,19.6,28.34,2,3,2
2022-05-25,38,31.6,20.6,28.46,2,3,2
2022-05-28,31,29.5,20.6,27.98,2,3,2
2022-05-28,35,29.5,17.5,26.67,2,3,2
2022-05-28,37,32.6,19.1,28.96,2,3,2
2022-05-28,36,30.2,19.0,27.25,2,3,2
2022-05-28,39,27.9,19.6,25.56,2,3,2
2022-05-28,32,32.9,19.1,28.9,1,3,2
2022-05-29,21,26.1,19.4,25.98,2,3,2
2022-05-31,34,27.1,16.3,24.72,2,3,2
2022-06-01,33,31.1,15.9,26.38,2,3,2
2022-06-01,37,32.2,18.3,28.11,1,3,2
2022-06-01,39,23.9,20.1,25.12,2,3,2
2022-06-01,32,29.8,17.7,26.54,2,3,2
2022-06-02,36,29.0,22.2,28.74,2,3,2
2022-06-02,38,32.6,20.9,29.09,2,3,2
2022-06-03,31,30.9,21.2,28.84,2,3,2
2022-06-03,22,29.5,20.0,28.05,2,3,2
2022-06-03,36,30.2,23.0,29.63,2,3,2
2022-06-03,39,23.8,21.3,25.68,2,3,2
2022-06-03,38,32.8,21.7,30.06,1,3,2
2022-06-03,23,25.9,19.9,25.95,2,3,2
2022-06-04,31,29.0,20.7,28.08,2,3,2
2022-06-04,36,29.7,19.4,26.82,2,3,2
2022-06-04,34,29.5,21.5,28.86,2,3,2
2022-06-05,11,26.4,19.3,25.57,2,3,2
2022-06-06,31,22.9,17.2,22.59,2,3,2
2022-06-06,36,26.3,20.7,26.75,2,3,2
2022-06-06,38,27.1,20.6,27.13,2,3,2
2022-06-07,24,23.3,19.0,23.95,2,3,2
2022-06-08,31,24.9,18.4,24.8,2,3,2
2022-06-09,34,26.4,19.6,26.17,2,3,2
2022-06-10,31,29.0,20.7,28.08,2,3,2
2022-06-10,35,29.2,21.2,28.17,2,3,2
2022-06-10,36,26.5,20.0,26.16,2,3,2
2022-06-10,39,27.1,22.2,27.72,2,3,2
2022-06-11,31,30.9,21.4,28.76,2,3,2
2022-06-11,36,30.2,21.9,29.44,2,3,2
2022-06-11,11,32.2,21.6,30.3,1,3,2
2022-06-12,31,29.0,20.9,27.98,2,3,2
2022-06-12,11,30.9,21.3,29.28,2,3,2
2022-06-12,38,27.4,19.9,26.9,2,3,2
2022-06-14,34,24.0,16.9,23.17,2,3,2
2022-06-15,39,28.8,23.1,29.08,2,3,2
2022-06-16,22,28.6,20.2,27.59,2,3,2
2022-06-16,38,30.3,21.9,28.85,2,3,2
2022-06-17,33,29.4,22.1,29.04,2,3,2
2022-06-17,37,33.1,24.3,31.84,1,3,1
2022-06-17,36,28.6,22.8,29.03,2,3,2
2022-06-17,32,31.5,22.8,30.41,2,3,2
2022-06-18,33,29.8,22.3,29.43,2,3,2
2022-06-18,37,34.5,24.5,32.19,1,1,1
2022-06-18,36,31.3,23.5,30.5,2,3,2
2022-06-18,21,26.9,22.7,28.04,2,3,2
2022-06-18,38,33.4,24.5,31.91,1,3,1
2022-06-19,22,34.1,24.8,33.04,1,3,1
2022-06-19,39,30.5,25.3,31.38,2,1,1
2022-06-19,38,32.8,24.3,32.08,1,1,1
2022-06-20,33,31.9,24.1,31.5,2,3,2
2022-06-20,22,34.8,25.3,33.5,1,1,1
2022-06-20,35,33.0,25.1,31.88,1,1,1
2022-06-20,37,33.7,25.7,33.28,1,1,1
2022-06-20,34,31.7,24.9,31.4,2,1,2
2022-06-20,32,31.8,23.9,31.2,2,3,2
2022-06-20,38,33.0,24.5,32.28,1,1,1
2022-06-21,31,33.2,25.2,32.78,1,2,3
2022-06-21,33,34.8,24.3,33.02,1,3,1
2022-06-21,22,33.5,25.1,32.49,1,1,1
2022-06-21,35,34.0,25.9,33.47,1,1,1
2022-06-21,37,35.8,24.6,33.67,1,1,1
2022-06-21,29,33.7,23.7,32.1,1,3,1
2022-06-21,36,32.6,25.2,32.28,2,1,1
2022-06-21,11,32.3,24.8,32.09,2,3,1
2022-06-21,32,35.5,24.6,32.73,1,3,1
2022-06-21,25,35.5,25.0,33.23,1,1,1
2022-06-21,38,33.6,25.2,32.58,1,1,1
2022-06-22,31,31.7,23.6,31.1,2,3,2
2022-06-22,33,34.2,23.9,32.45,1,3,1
2022-06-22,22,36.4,26.3,35.05,1,1,1
2022-06-22,35,32.6,25.4,32.48,2,1,1
2022-06-22,37,36.0,26.9,35.12,1,1,1
2022-06-22,29,32.7,22.5,30.77,2,3,2
2022-06-22,36,32.2,25.3,32.27,1,1,1
2022-06-22,11,30.7,23.8,30.37,2,3,2
2022-06-22,34,32.3,23.7,31.07,1,3,1
2022-06-22,25,33.4,23.0,31.44,1,3,2
2022-06-22,21,28.0,24.0,29.34,2,3,2
2022-06-22,38,34.9,25.8,33.59,1,1,1
2022-06-23,11,26.4,24.5,28.26,2,3,2
2022-06-23,34,28.5,24.9,29.93,2,1,2
2022-06-23,39,33.0,26.8,33.45,1,1,1
2022-06-24,35,28.3,23.6,29.1,2,3,2
2022-06-24,37,31.7,24.8,31.78,2,3,2
2022-06-24,36,28.7,25.0,29.86,2,1,2
2022-06-24,34,28.0,24.0,28.78,2,3,2
2022-06-24,25,28.7,23.2,29.15,2,3,2
2022-06-24,38,31.2,24.6,30.63,2,3,2
2022-06-24,23,26.3,22.9,27.25,2,3,2
2022-06-25,31,31.8,25.5,32.15,2,1,1
2022-06-25,33,32.9,25.4,32.69,1,1,1
2022-06-25,35,31.6,25.8,32.22,2,1,1
2022-06-25,37,35.3,25.7,32.87,1,1,1
2022-06-25,11,30.3,26.0,31.68,2,1,2
2022-06-25,26,30.1,24.4,30.63,2,3,2
2022-06-26,35,31.3,25.9,31.95,2,1,1
2022-06-26,37,32.8,26.0,32.97,1,1,1
2022-06-26,36,31.2,26.5,32.34,2,1,1
2022-06-26,11,28.1,25.2,30.06,2,1,2
2022-06-26,39,34.1,26.7,33.56,1,1,1
2022-06-26,38,32.6,26.7,33.23,1,1,1
2022-06-26,23,26.0,25.0,28.86,2,1,2
2022-06-27,35,30.0,25.8,31.37,2,1,2
2022-06-27,36,29.4,25.9,31.0,2,1,2
2022-06-27,24,29.2,27.8,31.7,2,1,2
2022-06-28,33,32.0,25.3,32.17,2,1,1
2022-06-28,11,27.8,24.8,29.6,2,1,2
2022-06-28,34,31.2,25.7,31.88,2,1,1
2022-06-29,31,28.5,25.8,30.47,2,1,2
2022-06-29,22,33.3,26.4,33.47,1,1,1
2022-06-29,37,34.2,26.5,33.97,1,1,1
2022-06-29,39,33.6,27.2,34.05,1,1,1
2022-06-29,38,31.5,25.9,32.03,2,1,1
2022-06-29,23,25.6,24.7,28.51,2,3,2
2022-06-30,22,34.7,26.3,34.16,1,1,1
2022-06-30,35,30.8,26.1,31.65,2,1,1
2022-06-30,37,34.2,27.1,33.78,1,1,1
2022-06-30,36,31.2,26.7,32.39,2,1,1
2022-06-30,39,31.7,26.7,32.76,2,1,1
2022-06-30,32,29.9,25.7,31.27,2,1,2
2022-06-30,21,27.9,25.6,30.16,2,1,2
2022-06-30,38,31.9,26.8,32.19,2,1,1
2022-07-01,31,31.5,26.2,32.39,1,1,1
2022-07-01,33,33.8,25.7,33.27,1,1,1
2022-07-01,35,33.2,26.3,33.26,1,1,1
2022-07-01,37,35.5,27.0,34.57,1,1,1
2022-07-01,36,32.9,26.6,32.88,1,1,1
2022-07-01,11,30.8,25.5,31.57,2,1,1
2022-07-01,34,32.4,25.9,32.48,1,1,1
2022-07-01,39,32.4,27.2,33.38,2,1,1
2022-07-01,25,34.2,24.9,32.8,1,1,1
2022-07-01,21,29.8,25.7,31.25,3,2,3
2022-07-01,26,31.7,25.9,32.05,2,1,1
2022-07-01,38,33.4,27.1,33.85,1,2,3
2022-07-01,23,28.7,25.8,30.5,2,1,2
2022-07-02,31,33.4,26.9,33.18,3,2,3
2022-07-02,33,34.7,26.1,33.45,1,1,1
2022-07-02,35,34.4,26.1,33.33,1,2,3
2022-07-02,37,36.5,26.6,34.44,1,1,1
2022-07-02,29,33.4,25.7,32.78,1,1,1
2022-07-02,36,34.8,26.5,34.16,1,1,1
2022-07-02,11,33.7,26.6,33.67,1,2,3
2022-07-02,34,34.1,26.8,33.47,1,2,3
2022-07-02,39,30.7,26.6,31.58,2,1,2
2022-07-02,32,33.8,26.7,33.58,3,2,3
2022-07-02,25,35.0,25.4,33.8,1,1,1
2022-07-02,24,34.5,26.8,33.97,1,1,1
2022-07-02,26,32.7,24.9,32.29,2,1,1
2022-07-02,38,35.6,26.6,34.36,3,2,3
2022-07-02,23,30.2,26.2,31.48,1,1,1
2022-07-03,31,33.2,27.0,33.09,1,2,3
2022-07-03,33,34.9,26.1,34.06,1,1,1
2022-07-03,35,33.7,26.5,33.28,1,1,1
2022-07-03,37,35.7,27.2,34.49,3,2,3
2022-07-03,29,33.1,25.9,32.97,1,1,1
2022-07-03,36,33.6,26.6,33.24,1,1,1
2022-07-03,11,33.7,25.9,33.38,1,1,1
2022-07-03,34,33.6,26.3,33.58,1,1,1
2022-07-03,39,32.8,26.5,33.16,1,1,1
2022-07-03,32,34.4,26.9,34.28,1,1,1
2022-07-03,25,33.8,25.5,32.96,1,1,1
2022-07-03,21,31.0,26.7,32.31,2,1,1
2022-07-03,38,34.0,27.3,34.26,1,1,1
2022-07-03,23,31.2,25.4,31.82,2,1,1
2022-07-04,31,33.4,27.0,33.67,3,2,3
2022-07-04,33,33.0,27.0,33.63,1,1,1
2022-07-04,35,31.5,26.0,32.3,2,1,1
2022-07-04,37,34.3,26.1,33.66,1,1,1
2022-07-04,29,33.2,26.2,33.27,1,1,1
2022-07-04,36,31.3,26.4,31.96,2,1,1
2022-07-04,11,32.3,26.2,32.84,1,1,1
2022-07-04,34,33.3,26.6,33.57,1,1,1
2022-07-04,32,34.6,27.5,34.67,1,1,1
2022-07-04,21,30.5,26.4,31.67,2,1,2
2022-07-04,24,31.2,27.0,32.42,2,1,1
2022-07-04,38,33.3,26.8,33.66,1,1,1
2022-07-04,23,30.8,25.4,31.6,2,1,1
2022-07-05,31,33.0,28.0,33.99,3,2,3
2022-07-05,33,33.5,26.9,33.67,1,1,1
2022-07-05,35,31.6,26.4,32.58,2,1,1
2022-07-05,36,33.3,27.0,33.75,1,1,1
2022-07-05,11,32.9,27.3,33.53,1,1,1
2022-07-05,34,32.4,27.1,33.15,1,1,1
2022-07-05,39,30.6,27.8,32.18,2,1,1
2022-07-05,32,33.5,28.0,34.41,1,1,1
2022-07-05,25,33.4,26.6,33.28,1,1,1
2022-07-05,21,30.6,26.8,32.23,2,1,1
2022-07-05,38,34.6,26.5,34.17,1,1,1
2022-07-05,23,30.7,26.8,32.23,1,1,1
2022-07-06,31,34.0,27.4,33.88,3,2,3
2022-07-06,33,34.8,26.9,34.47,1,1,1
2022-07-06,22,33.0,27.5,33.62,1,1,1
2022-07-06,35,34.9,27.1,34.67,1,1,1
2022-07-06,37,33.6,27.4,33.7,1,1,1
2022-07-06,36,34.4,27.8,34.37,1,1,1
2022-07-06,11,33.2,27.2,33.84,1,1,1
2022-07-06,34,34.0,27.0,34.07,3,2,3
2022-07-06,39,33.1,28.2,34.09,1,1,1
2022-07-06,32,32.6,28.0,33.81,2,1,1
2022-07-06,25,35.4,26.7,34.75,1,1,1
2022-07-06,21,30.0,27.2,31.88,2,1,1
2022-07-06,24,33.0,27.8,33.73,1,1,1
2022-07-06,38,33.6,27.7,34.12,1,1,1
2022-07-06,23,33.2,27.1,33.47,1,1,1
2022-07-07,31,32.5,26.9,33.13,1,2,3
2022-07-07,33,35.3,26.5,34.54,1,1,1
2022-07-07,37,34.7,27.5,34.77,1,1,1
2022-07-07,29,32.2,25.7,32.35,2,1,1
2022-07-07,36,31.9,27.7,33.13,1,1,1
2022-07-07,11,30.9,27.1,32.53,1,1,1
2022-07-07,34,33.2,26.9,33.65,1,1,1
2022-07-07,39,35.7,28.0,35.47,1,1,1
2022-07-07,25,33.8,26.1,33.58,1,1,1
2022-07-07,38,33.4,27.5,33.44,1,1,1
2022-07-08,31,29.5,26.1,30.78,2,1,1
2022-07-08,37,35.9,27.7,35.02,1,1,1
2022-07-08,29,30.9,25.8,31.87,2,1,1
2022-07-08,11,27.9,25.4,29.6,2,1,2
2022-07-08,34,31.2,26.3,31.55,2,1,2
2022-07-08,39,32.4,29.9,34.65,2,1,1
2022-07-08,32,34.4,25.7,33.66,1,1,1
2022-07-08,21,29.2,26.8,31.21,2,1,2
2022-07-08,38,32.0,26.7,32.8,2,1,1
2022-07-09,31,30.9,26.4,32.02,1,1,1
2022-07-09,33,29.9,25.7,31.25,2,1,2
2022-07-09,22,32.9,26.3,33.16,1,1,1
2022-07-09,37,33.3,26.1,33.17,1,1,1
2022-07-09,29,29.1,24.5,29.97,2,3,2
2022-07-09,36,33.5,27.1,33.95,1,1,1
2022-07-09,11,30.7,25.9,31.83,2,1,1
2022-07-09,34,31.4,25.7,32.01,2,1,1
2022-07-09,39,32.1,26.2,32.55,2,1,1
2022-07-09,26,30.9,25.1,31.34,2,1,2
2022-07-09,38,34.2,26.5,33.77,1,1,1
2022-07-09,23,28.4,26.1,30.65,2,1,2
2022-07-10,31,34.2,27.3,34.27,3,2,3
2022-07-10,33,34.4,27.1,33.75,1,1,1
2022-07-10,22,33.0,26.5,33.36,1,1,1
2022-07-10,35,33.5,26.7,33.38,1,1,1
2022-07-10,37,35.6,27.1,35.05,1,1,1
2022-07-10,36,33.1,27.4,33.81,1,1,1
2022-07-10,11,35.0,26.6,34.25,1,1,1
2022-07-10,34,33.5,26.9,33.65,1,1,1
2022-07-10,39,32.2,27.8,33.53,1,1,1
2022-07-10,25,34.7,26.1,34.06,1,1,1
2022-07-10,24,32.8,27.7,33.76,1,1,1
2022-07-10,38,34.4,27.3,33.82,1,1,1
2022-07-10,23,31.5,26.5,32.56,2,1,1
2022-07-11,31,30.2,25.5,31.33,2,1,1
2022-07-11,35,31.2,25.9,32.08,2,1,1
2022-07-11,37,30.0,25.5,31.21,2,1,2
2022-07-11,11,29.9,25.6,30.86,2,1,2
2022-07-11,39,31.1,27.3,32.59,2,1,1
2022-07-11,23,29.3,24.6,30.33,2,3,2
2022-07-12,31,30.3,25.4,31.18,1,1,1
2022-07-12,35,31.1,26.8,32.49,2,1,1
2022-07-12,37,29.3,25.6,30.57,2,1,2
2022-07-12,36,30.7,26.3,31.92,2,1,1
2022-07-12,11,29.4,24.9,30.52,2,1,2
2022-07-12,34,29.4,26.2,31.0,2,1,2
2022-07-13,36,29.0,26.1,30.59,2,1,2
2022-07-13,11,27.1,24.8,28.98,2,3,2
2022-07-13,39,32.8,28.2,33.7,1,1,1
2022-07-13,25,26.4,24.0,28.37,2,3,2
2022-07-13,38,28.1,24.4,29.21,2,3,2
2022-07-14,31,29.4,25.9,31.16,2,1,2
2022-07-14,22,33.0,26.8,32.92,1,1,1
2022-07-14,36,33.0,27.7,33.6,1,1,1
2022-07-14,26,32.5,26.9,33.31,1,1,1
2022-07-14,38,35.3,27.8,35.17,1,1,1
2022-07-15,31,30.5,24.5,30.63,2,3,2
2022-07-15,35,31.5,24.5,31.09,2,3,2
2022-07-15,37,33.2,25.0,31.83,1,1,2
2022-07-15,21,29.6,25.8,31.21,2,1,1
2022-07-15,38,34.2,25.9,32.88,1,1,1
2022-07-16,31,28.9,23.7,29.46,2,3,2
2022-07-16,35,30.7,24.7,30.91,2,1,2
2022-07-16,37,33.3,25.2,32.38,1,1,1
2022-07-16,36,33.5,25.6,32.38,1,1,1
2022-07-16,11,27.8,23.8,29.04,2,3,2
2022-07-16,39,30.8,26.2,31.93,2,1,1
2022-07-16,38,33.4,25.9,32.57,1,1,1
2022-07-17,31,29.3,24.9,30.09,2,1,2
2022-07-17,35,29.7,24.7,30.57,2,3,2
2022-07-17,37,31.8,25.6,31.5,2,1,2
2022-07-17,21,29.2,24.4,30.24,2,3,2
2022-07-18,31,30.4,25.7,31.28,2,1,1
2022-07-18,11,30.1,25.1,30.89,2,1,2
2022-07-19,31,30.1,25.9,31.39,2,1,1
2022-07-19,11,31.0,24.7,31.36,2,3,2
2022-07-19,34,29.6,24.8,30.63,2,1,2
2022-07-19,39,30.6,26.5,31.71,2,1,1
2022-07-19,24,30.3,25.9,31.43,2,1,2
2022-07-19,26,28.9,24.6,30.17,2,3,2
2022-07-19,38,32.3,26.5,32.84,1,1,1
2022-07-20,31,31.2,25.1,31.64,2,1,1
2022-07-20,33,32.2,24.3,31.6,1,3,1
2022-07-20,22,33.8,24.7,32.41,1,3,1
2022-07-20,35,32.1,25.9,32.27,1,1,1
2022-07-20,37,33.5,26.5,32.98,1,1,1
2022-07-20,36,32.7,26.1,32.75,1,1,1
2022-07-20,34,32.1,26.1,31.99,1,1,1
2022-07-20,26,31.3,24.5,31.29,2,3,2
2022-07-20,38,33.5,26.5,33.48,1,1,1
2022-07-21,38,31.9,27.4,32.75,2,1,1
2022-07-22,31,28.8,24.9,30.31,2,1,2
2022-07-22,34,29.3,24.6,29.92,2,1,2
2022-07-22,39,29.9,27.0,31.83,2,1,1
2022-07-22,26,27.2,22.9,27.98,2,3,2
2022-07-22,38,31.3,24.1,31.19,2,3,2
2022-07-23,31,27.7,24.4,29.11,2,1,2
2022-07-23,39,30.8,27.4,31.67,2,1,1
2022-07-23,38,28.7,25.0,29.7,2,1,2
2022-07-24,31,28.2,25.1,30.01,2,1,2
2022-07-24,35,26.6,25.0,29.11,2,1,2
2022-07-24,38,31.1,26.6,32.22,2,1,1
2022-07-25,31,31.7,25.8,32.14,1,2,3
2022-07-25,33,32.0,25.0,31.65,2,1,2
2022-07-25,35,30.9,25.1,31.52,2,1,2
2022-07-25,37,33.5,26.2,33.06,1,1,1
2022-07-25,29,31.4,24.6,31.48,2,3,2
2022-07-25,36,32.4,26.3,32.94,2,1,1
2022-07-25,11,31.9,25.3,31.88,2,1,1
2022-07-25,34,31.3,26.1,32.06,1,1,1
2022-07-25,39,29.8,24.9,30.67,2,1,2
2022-07-25,32,32.7,26.7,32.96,2,1,1
2022-07-25,38,33.9,27.8,33.97,1,1,1
2022-07-25,23,29.4,25.3,30.57,2,1,2
2022-07-26,31,33.4,26.7,33.47,3,2,3
2022-07-26,33,34.3,25.4,33.01,1,1,1
2022-07-26,35,32.8,26.6,33.06,1,1,1
2022-07-26,37,33.4,26.7,33.56,1,1,1
2022-07-26,11,32.8,26.5,33.25,1,1,1
2022-07-26,34,33.2,27.0,33.18,1,1,1
2022-07-26,39,32.5,26.4,33.04,2,1,1
2022-07-26,32,33.5,27.9,33.57,1,1,1
2022-07-26,21,28.9,24.9,30.25,2,1,2
2022-07-26,26,28.8,24.6,30.15,2,1,2
2022-07-26,38,32.5,26.9,32.98,2,1,1
2022-07-26,23,31.2,25.9,31.95,2,1,1
2022-07-27,31,31.5,27.2,32.88,2,1,1
2022-07-27,35,32.5,25.3,32.19,1,1,1
2022-07-27,37,30.7,24.6,30.92,2,3,2
2022-07-27,11,33.0,26.0,33.07,1,1,1
2022-07-27,39,32.9,27.3,33.71,1,1,1
2022-07-27,32,33.0,25.8,32.79,1,1,1
2022-07-27,25,31.4,24.3,31.0,2,3,2
2022-07-27,24,31.3,25.3,31.83,2,1,2
2022-07-27,38,32.1,25.5,32.14,2,1,1
2022-07-27,23,31.5,26.8,32.39,2,1,1
2022-07-28,31,33.5,26.4,33.38,1,1,1
2022-07-28,35,33.5,26.8,33.76,1,1,1
2022-07-28,29,32.3,26.1,32.75,1,1,1
2022-07-28,36,33.3,25.9,32.87,1,1,1
2022-07-28,11,34.2,26.1,33.68,1,1,1
2022-07-28,34,33.6,26.8,33.77,1,1,1
2022-07-28,38,31.2,27.7,32.86,2,1,1
2022-07-28,23,32.5,25.5,32.48,2,1,1
2022-07-29,31,34.2,27.6,34.26,3,2,3
2022-07-29,33,35.7,26.0,34.37,1,1,1
2022-07-29,22,33.8,27.0,33.86,1,1,1
2022-07-29,35,35.4,27.6,35.17,1,1,1
2022-07-29,37,34.7,28.0,34.75,1,1,1
2022-07-29,29,34.1,26.7,33.77,1,1,1
2022-07-29,36,34.6,26.9,34.06,1,1,1
2022-07-29,11,34.1,27.2,34.16,1,1,1
2022-07-29,34,34.5,27.4,34.37,1,1,1
2022-07-29,32,35.2,28.6,35.47,1,1,1
2022-07-29,25,34.6,26.9,34.18,1,1,1
2022-07-29,21,32.4,27.2,33.38,2,1,1
2022-07-29,26,30.3,26.3,31.76,2,1,1
2022-07-29,38,34.0,28.4,34.46,1,1,1
2022-07-29,23,32.4,27.0,33.3,1,1,1
2022-07-30,31,34.6,27.7,34.77,3,2,3
2022-07-30,11,35.6,27.8,35.26,1,1,1
2022-07-30,34,34.0,26.9,33.78,1,1,1
2022-07-30,23,35.1,28.4,34.56,1,1,1
2022-07-31,31,29.6,26.6,31.13,2,1,2
2022-07-31,29,27.9,25.8,29.65,2,1,2
2022-08-01,31,32.5,28.8,33.66,1,1,1
2022-08-01,35,32.5,27.3,33.48,2,1,1
2022-08-01,37,32.1,27.2,33.25,2,1,1
2022-08-01,11,32.0,28.0,33.56,1,1,1
2022-08-01,34,32.8,26.9,33.43,1,1,1
2022-08-01,32,31.4,28.2,33.05,2,1,1
2022-08-01,25,31.8,27.1,33.03,2,1,1
2022-08-01,23,31.2,28.1,32.64,2,1,1
2022-08-02,33,31.7,26.9,32.68,2,1,1
2022-08-02,36,31.7,28.0,33.35,2,1,1
2022-08-02,39,33.0,29.3,34.6,1,1,1
2022-08-03,31,31.6,27.9,33.08,2,1,1
2022-08-03,22,37.1,28.6,36.65,1,1,1
2022-08-03,35,31.7,27.4,32.94,1,1,1
2022-08-03,37,36.0,28.6,35.56,1,1,1
2022-08-03,34,32.7,27.2,33.51,2,1,1
2022-08-03,39,32.4,28.9,34.21,1,1,1
2022-08-03,26,33.2,27.1,33.65,1,1,1
2022-08-03,38,34.6,28.6,34.46,1,1,1
2022-08-03,23,29.4,27.6,31.29,2,1,2
2022-08-04,31,33.1,27.3,33.65,1,2,3
2022-08-04,35,32.7,27.5,33.58,1,1,1
2022-08-04,37,35.3,27.5,34.87,1,1,1
2022-08-04,29,32.9,27.2,33.53,1,1,1
2022-08-04,36,33.7,29.0,34.61,1,1,1
2022-08-04,11,32.5,27.4,33.57,1,1,1
2022-08-04,34,32.8,27.7,33.7,1,1,1
2022-08-04,39,33.7,28.9,34.72,1,1,1
2022-08-04,32,35.6,28.8,35.97,1,1,1
2022-08-04,21,31.3,27.4,32.82,1,1,1
2022-08-04,24,32.9,29.4,34.83,1,1,1
2022-08-04,26,33.8,26.6,33.68,1,1,1
2022-08-04,38,34.6,29.5,35.57,1,1,1
2022-08-04,23,30.1,27.4,32.27,2,1,1
2022-08-05,31,32.7,28.5,33.86,3,2,3
2022-08-05,33,33.8,27.8,34.44,1,1,1
2022-08-05,35,32.4,27.8,33.61,1,1,1
2022-08-05,37,34.8,27.7,34.87,1,1,1
2022-08-05,36,32.9,29.3,34.74,1,1,1
2022-08-05,11,32.5,26.9,33.19,1,1,1
2022-08-05,34,32.1,27.7,33.51,1,1,1
2022-08-05,32,37.5,28.5,36.48,1,1,1
2022-08-05,21,33.1,27.7,34.0,1,1,1
2022-08-05,24,32.5,29.6,34.62,2,1,1
2022-08-05,26,33.4,27.0,33.37,1,1,1
2022-08-05,38,34.4,29.1,34.99,1,1,1
2022-08-05,23,30.0,27.8,32.34,2,1,1
2022-08-06,31,32.2,28.3,33.61,3,2,3
2022-08-06,33,34.4,27.5,34.57,1,1,1
2022-08-06,22,35.7,28.3,35.67,1,1,1
2022-08-06,35,33.9,28.5,34.54,1,1,1
2022-08-06,37,36.4,28.1,35.95,1,1,1
2022-08-06,29,32.8,27.5,33.52,1,1,1
